Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
1506489,01-01-2020 00:24,Sour,Kegs,Indiranagar,14,19.43623586,5.274658659,1.041391726,5.63743462,22,17,1:0.25:0.16,704,2593.023061,8.366090994,76.35533843,3.944687296,4.50047163,2.677437381
848148,01-01-2020 00:24,Stout,Pints,Whitefield,16,17.49735918,4.711643105,1.079888784,5.376546415,21,7,1:0.30:0.21,2367,7171.904292,6.349795911,88.50587184,2.621413385,1.137314565,4.153845418
4878729,01-01-2020 00:25,Stout,Bottles,HSR Layout,10,20.82681252,5.314079826,1.067907708,4.67469117,39,7,1:0.27:0.11,2686,12174.54685,9.624559561,87.94148729,3.913550944,3.763900767,1.253471323
8121227,01-01-2020 00:26,Pilsner,Kegs,Yelahanka,17,15.87668609,5.059017746,1.073112396,5.5729917,49,6,1:0.33:0.16,776,11387.24157,7.849790166,77.16242207,2.781245614,4.387184606,4.063130961
3997681,01-01-2020 00:26,Ale,Cans,Yelahanka,14,21.27942481,4.520703453,1.06705542,4.687677775,30,15,1:0.22:0.17,1830,11883.57221,8.788752358,77.02904022,4.225247196,4.771495534,2.201816431
2874960,01-01-2020 00:26,Ale,Bottles,Malleswaram,15,19.50205449,4.810553411,1.056958993,5.143142056,48,16,1:0.24:0.11,3540,10853.91969,9.517055788,70.4150408,1.377897847,1.348387609,3.668178451
7300002,01-01-2020 00:26,Stout,Cans,Yelahanka,16,19.98058883,4.597972173,1.071570965,4.86234314,21,13,1:0.50:0.19,3693,2558.126101,6.779923532,86.30897638,4.62263207,1.42610857,4.3259598
8152228,01-01-2020 00:27,IPA,Pints,Rajajinagar,19,21.84039829,5.337976308,1.053157383,4.759220041,45,12,1:0.31:0.16,809,6569.837712,9.24470291,87.52983805,1.003597324,4.914490556,3.726221628
9964264,01-01-2020 00:27,Lager,Cans,Malleswaram,16,21.07701688,4.723738194,1.038378453,5.874985597,56,7,1:0.48:0.26,2789,13106.48738,7.97499605,81.10321813,3.272545065,2.444978158,2.503271264
2496790,01-01-2020 00:28,IPA,Pints,HSR Layout,19,15.44216266,5.024203091,1.074302445,5.717209975,49,10,1:0.43:0.18,2324,1590.029404,7.419839738,81.76151211,3.211127893,2.616113594,1.771025361
8597299,01-01-2020 00:28,Ale,Kegs,Koramangala,14,21.51919188,5.250012963,1.051964364,5.549884568,42,13,1:0.22:0.18,2393,10946.57159,7.506728133,77.99850967,4.102516855,3.063114303,1.05341107
4205087,01-01-2020 00:28,IPA,Cans,Electronic City,13,20.79049789,5.004628401,1.037723477,5.761455088,58,12,1:0.25:0.27,962,11109.92932,7.709878818,74.62644929,3.041402812,3.497175983,1.023753164
160706,01-01-2020 00:29,Sour,Kegs,Koramangala,16,21.80511131,4.808847797,1.031414495,5.322373349,41,14,1:0.24:0.22,4325,15567.88056,6.130388046,84.71250834,3.914148149,4.584421862,1.78946396
3556916,01-01-2020 00:29,Sour,Pints,Yelahanka,11,20.4082684,4.996765327,1.048585605,5.186944506,28,15,1:0.47:0.10,689,1482.153537,6.420913368,84.60482869,3.45268297,4.672456957,4.594962852
2174798,01-01-2020 00:29,IPA,Cans,Electronic City,13,16.73400174,5.08527661,1.030998309,4.705631852,44,17,1:0.49:0.13,3139,14950.86611,6.958403149,70.59632544,3.327319276,2.976637604,1.534527668
7222800,01-01-2020 00:29,Sour,Cans,Electronic City,16,24.65315608,4.710236598,1.047137049,5.34089415,28,9,1:0.45:0.22,2821,1171.898538,6.33289463,85.39787194,1.895070345,1.851065695,4.697824368
637936,01-01-2020 00:29,Ale,Pints,Malleswaram,14,17.77061264,4.55955769,1.044087589,4.660373526,30,11,1:0.24:0.30,1018,1926.404512,8.928007725,72.74910538,3.6096973,4.476452722,1.527658534
5143605,01-01-2020 00:30,Ale,Cans,Electronic City,16,23.44875966,4.676128848,1.038627789,4.926426774,44,18,1:0.44:0.21,4002,1161.47905,8.401589257,88.7269879,3.311396821,2.84921706,3.350930726
9879647,01-01-2020 00:30,Sour,Pints,Malleswaram,14,24.19604371,4.576141758,1.050942342,4.81909834,51,19,1:0.48:0.22,2268,7594.250461,7.251118474,74.94862341,4.666186402,4.144999096,1.236003119
2271056,01-01-2020 00:30,Pilsner,Pints,Rajajinagar,15,19.560537,4.581059475,1.042875796,5.517383046,43,19,1:0.26:0.12,2365,18094.65024,6.511993946,89.29697308,1.328296619,2.238111396,1.433264818
3899497,01-01-2020 00:31,Sour,Bottles,Marathahalli,18,21.6873662,5.08259569,1.068135378,4.807534811,53,14,1:0.45:0.11,4843,16917.51412,6.216943165,80.95924196,4.999207753,3.212093977,1.957449655
9625548,01-01-2020 00:31,IPA,Pints,Koramangala,11,15.86467569,4.537428194,1.052999014,5.048546579,27,13,1:0.23:0.20,762,12885.33829,9.60024446,85.60859719,4.170418089,2.674026807,3.909400839
6590604,01-01-2020 00:31,Ale,Bottles,Marathahalli,12,15.46702936,5.441767665,1.042303802,5.068565503,51,9,1:0.41:0.14,1298,13736.29026,9.02163715,77.41086325,3.177687092,3.956959619,4.58021062
284165,01-01-2020 00:31,Stout,Cans,HSR Layout,13,17.75698087,4.672951263,1.032649457,5.259291139,37,6,1:0.49:0.25,2416,1791.237926,7.621676453,75.76601859,4.122776525,1.559208361,2.376172679
4718583,01-01-2020 00:31,Pilsner,Pints,Malleswaram,12,16.56644411,4.893026626,1.042671101,5.099600429,54,17,1:0.21:0.27,3753,7748.419165,7.454665634,71.10840756,3.067092833,4.711063985,4.767442012
7554813,01-01-2020 00:31,Lager,Pints,Marathahalli,14,20.44963762,5.405486746,1.043055553,4.571673632,50,6,1:0.39:0.26,1627,7605.280153,9.254857414,87.04060353,4.631388795,1.42081326,2.983157433
3211982,01-01-2020 00:32,Lager,Bottles,Marathahalli,19,17.36934997,4.713669718,1.041149224,5.569287403,50,15,1:0.24:0.21,2445,10457.12734,7.233544155,85.43401887,2.183161915,4.42554835,2.501101163
9459924,01-01-2020 00:32,Ale,Cans,Yelahanka,14,19.77442211,5.312450261,1.036960654,4.762736026,35,19,1:0.34:0.12,4361,9844.940964,6.963741536,82.65599006,4.130927262,4.865080806,4.88453204
3445325,01-01-2020 00:32,Sour,Kegs,Jayanagar,15,22.46862191,4.919565375,1.071839101,5.732749516,28,15,1:0.37:0.22,2647,9925.752258,6.055523355,81.57840453,2.785576762,4.629001425,1.485528574
1654534,01-01-2020 00:33,Lager,Cans,Yelahanka,11,22.29240389,5.365663541,1.079918956,5.858229952,24,17,1:0.35:0.17,3278,9672.620213,8.386424638,78.41911621,1.919046877,2.198749527,3.134436887
4913907,01-01-2020 00:33,Stout,Kegs,Malleswaram,16,20.60449818,5.412238023,1.053230696,5.592905488,36,9,1:0.43:0.17,4689,12364.57273,9.582037369,85.99653,4.36103638,2.988019485,3.145267592
3823593,01-01-2020 00:33,Lager,Kegs,Jayanagar,14,16.61534775,5.00013703,1.035841881,5.274836247,54,17,1:0.35:0.19,3908,10431.76702,9.767619868,86.06452691,3.804141938,2.989478494,1.074752359
5183251,01-01-2020 00:33,Pilsner,Pints,Koramangala,18,22.96538273,4.76615666,1.059524793,5.65889969,58,19,1:0.47:0.15,2281,8649.826154,7.651801601,87.09646987,1.731056255,4.733426487,2.161987931
717321,01-01-2020 00:33,Stout,Bottles,Indiranagar,10,21.24638838,4.546802746,1.053545056,5.276114691,44,17,1:0.23:0.27,3251,11097.0785,8.900243054,78.75348731,2.924659258,3.763369822,3.945486707
6622194,01-01-2020 00:33,Wheat Beer,Bottles,Jayanagar,17,15.216443,4.698236148,1.049390468,5.776486326,46,9,1:0.47:0.18,3812,10593.25762,6.225528585,80.9631869,2.4314123,1.786921623,4.668283562
1435596,01-01-2020 00:34,Sour,Pints,Whitefield,13,23.00061969,5.439816058,1.036082009,5.447339707,23,10,1:0.38:0.11,3221,18670.02676,7.099703999,80.52124399,4.01670347,4.865135074,4.511297514
4718539,01-01-2020 00:34,Porter,Kegs,Indiranagar,13,24.77450506,5.012799803,1.037616069,4.680848052,49,7,1:0.28:0.16,1780,2138.074302,8.328175542,77.31506457,3.291806423,4.788753964,1.33657733
9110132,01-01-2020 00:34,Stout,Cans,Jayanagar,10,22.95503829,4.606742996,1.051288134,5.696789059,36,9,1:0.49:0.24,1852,18455.50124,9.040324413,78.14503827,2.37742896,2.546763486,4.735264029
8067729,01-01-2020 00:34,Lager,Cans,Marathahalli,14,21.2479173,5.430097249,1.065360787,5.953138104,42,17,1:0.34:0.19,2732,1480.56368,9.659429782,70.31891923,1.710994268,4.636463937,1.152212194
9775664,01-01-2020 00:34,Ale,Kegs,Jayanagar,14,16.77195273,5.340407924,1.077852521,5.197027594,51,11,1:0.47:0.29,2914,12612.04566,9.162093833,87.94170479,4.861402748,1.612061972,1.26415051
5353615,01-01-2020 00:34,Ale,Cans,Marathahalli,13,17.20947195,5.210598861,1.052904125,5.976503071,36,9,1:0.30:0.13,2049,5145.278091,6.068274369,82.09540766,1.135803281,3.710367286,1.135602072
9615282,01-01-2020 00:34,Lager,Pints,Jayanagar,18,15.90285716,4.518317037,1.062167304,5.768530728,33,9,1:0.22:0.14,2981,8276.62522,6.181518448,89.020445,4.102051626,1.866390023,4.608549694
8460991,01-01-2020 00:35,Ale,Cans,Rajajinagar,17,16.24158544,5.437769556,1.059626916,5.261374424,24,17,1:0.47:0.17,4899,10814.35497,8.534813713,86.52556276,2.81809577,1.889700852,1.41309547
4252683,01-01-2020 00:35,Sour,Cans,Electronic City,15,18.16829387,5.001542325,1.058969376,5.448326764,59,18,1:0.47:0.25,2840,3768.833141,6.065928841,79.89549794,4.608955871,2.790752574,4.545271238
4133817,01-01-2020 00:35,Stout,Kegs,Yelahanka,16,21.3027132,5.38681277,1.053673822,5.94382203,37,15,1:0.32:0.27,2186,1765.583081,6.279527046,74.01121042,3.975551304,1.805198436,4.622115222
1166054,01-01-2020 00:35,Ale,Bottles,Koramangala,10,24.06671071,4.756345057,1.058741069,4.902154036,29,8,1:0.49:0.12,3112,1178.220433,7.738615937,88.10117276,4.770162282,3.326811551,1.44496139
1806615,01-01-2020 00:36,Porter,Bottles,Indiranagar,19,21.14595212,4.958728144,1.043985726,5.278065268,28,9,1:0.41:0.27,607,4531.605657,9.905064495,73.49492604,4.339700067,4.75694072,1.514063824
1928368,01-01-2020 00:36,Stout,Pints,Jayanagar,16,15.5257088,5.224488398,1.036271689,5.123425848,56,15,1:0.29:0.25,2076,8476.25231,8.054449934,85.83047571,1.984190456,4.498327147,4.881142953
7539974,01-01-2020 00:36,Wheat Beer,Bottles,HSR Layout,13,22.38017716,5.351449008,1.034425293,5.78389793,43,19,1:0.43:0.16,3287,1978.328831,7.295702436,75.42934689,1.2323483,1.328969245,2.311752249
5668099,01-01-2020 00:36,Ale,Pints,Indiranagar,18,21.29053351,5.052544809,1.045001014,5.349440712,21,19,1:0.24:0.27,1743,5734.702148,6.897709012,82.7715369,3.084473163,4.481385398,4.377036398
8314314,01-01-2020 00:36,Ale,Pints,Malleswaram,18,22.6200386,4.571508133,1.035767886,5.034206056,36,7,1:0.28:0.13,4508,10599.93165,9.739452248,76.47195281,2.91482922,3.22688263,4.230924251
5480858,01-01-2020 00:36,Stout,Cans,Whitefield,18,22.14787576,5.330018991,1.040711926,4.531304819,51,16,1:0.20:0.22,1301,16099.43834,8.46728185,89.60317419,3.096368586,3.98780787,4.084663768
8580760,01-01-2020 00:36,Stout,Cans,Yelahanka,16,18.43895856,4.925465495,1.075935287,4.67303401,55,10,1:0.47:0.11,4108,15035.9087,8.213707,89.96363922,3.865472598,1.944555956,4.305844811
7642473,01-01-2020 00:36,IPA,Cans,Koramangala,15,22.75171172,5.377600161,1.048579595,5.470923185,36,15,1:0.27:0.20,4248,15676.73641,6.217070957,72.54190834,1.848174073,1.255941836,3.003400857
3419988,01-01-2020 00:36,Porter,Cans,Whitefield,10,19.70402517,5.454798669,1.069218546,5.366688163,56,10,1:0.39:0.23,4101,13397.52287,9.342220008,72.8122643,3.736625415,1.293039712,4.952930255
5226606,01-01-2020 00:36,Wheat Beer,Bottles,Yelahanka,17,20.45315159,4.994573613,1.055512774,5.986325824,38,12,1:0.23:0.15,849,15041.07009,9.539897227,75.88487783,2.186299019,2.823402457,3.122536893
4727658,01-01-2020 00:36,Lager,Kegs,Marathahalli,14,22.59979514,5.202977344,1.039497009,5.961820934,29,18,1:0.20:0.11,2490,19113.18269,9.584109975,85.80025567,1.658921577,3.188286459,2.165964467
1441908,01-01-2020 00:36,Ale,Bottles,HSR Layout,14,19.94442664,4.815533588,1.039481377,5.467324363,20,19,1:0.27:0.11,4971,19511.02682,9.638867689,76.19217206,1.909280279,3.615863219,3.56195833
8225515,01-01-2020 00:37,Porter,Pints,Electronic City,15,19.89608708,5.375310601,1.056591766,5.028272882,26,16,1:0.47:0.21,4164,9438.191169,9.160808356,82.74641079,2.397751527,4.381352931,2.847034093
2772523,01-01-2020 00:38,Wheat Beer,Bottles,Whitefield,10,24.57831246,5.007721411,1.0632736,5.132330268,48,6,1:0.43:0.30,3408,2570.474534,9.268327586,84.97883532,3.972858334,3.364037374,1.245825433
1426188,01-01-2020 00:38,Sour,Cans,Electronic City,19,22.15811961,5.204862305,1.066857508,5.144150903,42,12,1:0.42:0.16,2122,8352.593162,9.501930145,88.80626577,4.899725808,4.524032051,2.073112853
1815761,01-01-2020 00:38,Stout,Cans,Jayanagar,15,15.01205495,5.398427978,1.079361003,5.010858567,41,16,1:0.32:0.18,2452,13908.64219,9.19842653,70.93141839,4.240277276,4.815581159,3.624555295
9031127,01-01-2020 00:39,Wheat Beer,Bottles,Malleswaram,19,23.90216199,5.110025796,1.052990034,4.57878074,23,13,1:0.46:0.15,2636,12511.57247,9.15569453,77.65553314,1.162100596,2.936201609,3.425662921
4607856,01-01-2020 00:39,Pilsner,Pints,Koramangala,11,24.3707296,5.184817756,1.0636858,5.139715677,51,12,1:0.46:0.21,809,11084.62059,6.865126006,79.70875413,4.639005759,3.287096571,2.756285881
8585587,01-01-2020 00:39,Pilsner,Pints,Indiranagar,16,15.12125045,5.086391292,1.031539873,5.517197901,47,11,1:0.47:0.20,2740,4145.511876,9.185021882,81.1196967,4.596666113,4.254590733,3.404354738
2474075,01-01-2020 00:40,Ale,Cans,Yelahanka,12,15.74869219,4.964133273,1.05650779,4.739110943,55,8,1:0.35:0.29,1916,6015.643727,8.743151277,80.05764892,1.929479585,2.181436801,4.716060315
5999312,01-01-2020 00:40,Lager,Bottles,HSR Layout,18,21.28158085,5.056181576,1.078733881,5.499176486,38,7,1:0.43:0.21,4699,19430.54316,9.323368402,77.55193517,3.88080596,4.167081507,1.717947242
4988356,01-01-2020 00:40,Stout,Bottles,Rajajinagar,13,24.97234117,4.815717836,1.046013245,4.513383088,25,15,1:0.34:0.26,1539,14846.00226,7.941636955,86.18679108,2.838076806,3.88102497,2.369458641
6744912,01-01-2020 00:41,Lager,Cans,Electronic City,10,22.19957956,5.179131655,1.04972517,5.183219255,46,18,1:0.36:0.12,1735,2559.859081,7.864535645,86.77519369,4.675490048,3.739633123,1.145136695
7393706,01-01-2020 00:41,Wheat Beer,Bottles,HSR Layout,14,21.32582308,5.400279725,1.057794101,5.663045504,45,10,1:0.25:0.15,847,6882.065454,8.90219382,74.84901768,4.522368626,3.427562381,3.153620134
4888046,01-01-2020 00:41,Lager,Cans,Malleswaram,12,21.2756645,5.46840267,1.07038129,5.109638899,36,17,1:0.40:0.13,4715,17490.43969,6.648539635,87.27312182,4.196362911,2.573364221,3.330233464
4604010,01-01-2020 00:41,Sour,Cans,Electronic City,17,16.01449007,5.44441926,1.070587962,4.977839154,32,14,1:0.29:0.11,3376,13839.43908,8.203997846,87.17925312,3.416226457,1.674227361,2.878464887
2559317,01-01-2020 00:42,Ale,Cans,Yelahanka,11,23.14416787,5.391854669,1.037855529,5.808364524,37,18,1:0.49:0.12,4651,12708.70591,6.569380806,71.11586818,4.949107384,3.860083209,4.216497449
3115394,01-01-2020 00:42,Sour,Kegs,Jayanagar,14,24.54116454,4.556963943,1.074185445,4.615251704,38,18,1:0.48:0.16,1896,17990.81357,8.003816416,76.10580086,4.347487637,4.979373261,4.939110112
5970984,01-01-2020 00:42,Lager,Bottles,Koramangala,18,19.35674905,5.026748736,1.048665205,5.530952548,43,9,1:0.29:0.10,3405,2802.296395,8.878257557,79.80132745,2.175860877,2.693538735,4.979805959
6602381,01-01-2020 00:42,Stout,Cans,Marathahalli,15,19.85206513,4.666191687,1.035916202,5.889965833,27,16,1:0.31:0.26,2929,13100.22389,8.068976583,88.40843542,2.631406003,4.088505859,2.569483972
6023414,01-01-2020 00:42,Ale,Cans,Jayanagar,16,16.91880438,5.071826219,1.060172987,5.78424176,41,8,1:0.36:0.19,802,13676.5579,6.656552244,83.54702707,2.106886902,2.590844093,1.658228814
2530030,01-01-2020 00:42,Wheat Beer,Cans,Jayanagar,16,15.36297607,5.155279184,1.037814668,4.846302481,34,6,1:0.49:0.27,3585,16273.93563,6.629400992,89.02777575,3.126895989,1.690185324,2.187823458
1375274,01-01-2020 00:42,Stout,Pints,Malleswaram,10,20.68853404,4.625999877,1.071692984,4.587589811,42,17,1:0.42:0.12,4860,14175.45484,9.64069529,82.46532248,1.812217157,3.918940649,4.277767269
6341085,01-01-2020 00:42,IPA,Kegs,Marathahalli,15,20.83612253,5.036122038,1.063586738,5.756389288,32,14,1:0.44:0.13,1290,3967.331515,9.930638111,73.62059453,2.995018651,1.131659199,1.2532473
1906945,01-01-2020 00:43,Wheat Beer,Cans,Koramangala,12,22.6622809,4.808290066,1.037137292,5.155673431,43,5,1:0.42:0.14,1926,11786.34538,8.707337467,82.74792726,3.083127356,3.679697391,2.198207444
1238042,01-01-2020 00:43,Porter,Cans,Jayanagar,17,15.27586665,4.741496776,1.034836963,5.345157266,35,18,1:0.26:0.18,4868,14729.75312,6.709785308,86.65591925,4.476149233,3.129703024,2.597691004
8432720,01-01-2020 00:43,Lager,Bottles,Yelahanka,11,23.74308958,4.508951055,1.03072902,5.601059655,21,9,1:0.46:0.26,3999,19963.70412,6.094003105,77.04505944,3.752106959,3.798147484,2.97687407
6558831,01-01-2020 00:43,IPA,Bottles,Marathahalli,10,24.50840965,4.975148379,1.056044111,4.932711322,26,10,1:0.27:0.17,2905,5158.387767,8.713979171,80.39602587,1.415749943,2.949831378,1.841003309
1478844,01-01-2020 00:44,IPA,Cans,Jayanagar,12,21.95230677,5.440655969,1.07928071,4.817205729,55,17,1:0.26:0.21,3740,5987.9093,7.370786963,76.28163919,1.488694998,1.562168841,3.167625093
5166251,01-01-2020 00:44,Pilsner,Kegs,Koramangala,19,23.89079293,5.242075453,1.053103298,4.693314979,57,12,1:0.31:0.23,4692,12931.31968,6.387795287,73.38633178,2.83934301,2.760845295,3.021522266
1123709,01-01-2020 00:44,Stout,Kegs,Marathahalli,17,16.19246291,4.584354495,1.066861978,5.715560448,52,9,1:0.43:0.21,3583,16690.12448,9.424809655,84.2420611,3.035122942,1.424544237,3.403392981
2797043,01-01-2020 00:45,IPA,Cans,Koramangala,19,23.56355347,4.920606651,1.079224103,4.849556497,38,12,1:0.24:0.25,2089,15286.64158,7.04080725,88.03374303,2.335449681,2.152663967,4.487538188
4102267,01-01-2020 00:45,Wheat Beer,Pints,Whitefield,11,22.48988533,4.813134174,1.039099273,5.299232225,22,13,1:0.35:0.15,924,19291.75361,9.021707611,89.66275013,3.527791679,1.922280509,2.330215266
5374329,01-01-2020 00:45,Stout,Kegs,Yelahanka,13,23.10704933,4.858783003,1.068088691,5.456712539,47,5,1:0.25:0.29,4602,13970.82504,8.809637647,73.59996392,3.605026446,3.671086737,1.516388795
6471332,01-01-2020 00:46,Sour,Bottles,Jayanagar,18,15.78039663,5.314135177,1.048285111,4.890496772,30,5,1:0.49:0.13,2432,8716.20805,7.004186192,85.60240669,3.990298288,2.371333361,4.141347014
3663126,01-01-2020 00:46,Sour,Cans,Indiranagar,17,15.36935937,5.374276175,1.071721791,4.523646387,50,15,1:0.35:0.19,4530,1197.134149,8.896157827,79.3182377,1.236187012,2.65272922,2.653694154
1168659,01-01-2020 00:47,IPA,Kegs,Rajajinagar,19,20.14033539,5.10277669,1.056903422,4.70705333,21,7,1:0.45:0.26,1284,13546.75245,7.719813256,70.81266601,2.789731673,1.573789057,3.489323529
5967358,01-01-2020 00:48,Sour,Bottles,Indiranagar,17,20.09018638,5.415428935,1.068085714,4.603606115,56,10,1:0.22:0.29,1464,3917.861825,7.69386824,81.11588377,2.286706286,2.5969815,1.877599388
4706787,01-01-2020 00:48,Porter,Kegs,Indiranagar,19,16.7111135,5.404625436,1.033623249,4.817865547,52,7,1:0.29:0.12,3296,7455.216318,8.673744168,85.4813442,4.411537938,2.004538457,4.526608732
9557202,01-01-2020 00:49,Sour,Pints,Malleswaram,10,22.61530939,5.259520676,1.071230514,4.684115042,47,17,1:0.23:0.22,784,4713.320695,6.292875036,78.61062745,1.782921467,3.045553664,3.405631124
6050678,01-01-2020 00:49,Sour,Cans,Marathahalli,12,18.05333646,5.258003572,1.049482926,4.539086584,41,9,1:0.26:0.15,2666,19675.27298,7.237610522,74.01721515,2.4876241,4.421602718,2.910167256
2348782,01-01-2020 00:49,Pilsner,Cans,Marathahalli,19,22.62140478,5.190865517,1.03074925,5.534559584,27,8,1:0.26:0.10,2166,5288.588758,8.969900718,81.12467806,3.165321276,1.93807475,2.117716403
942269,01-01-2020 00:49,Pilsner,Kegs,Malleswaram,14,22.57288906,4.578998416,1.069792681,5.478128739,46,17,1:0.42:0.30,2811,14545.46015,7.009821582,78.51105349,1.236537897,2.909390571,4.736759882
8651290,01-01-2020 00:49,Wheat Beer,Pints,Marathahalli,16,18.78728661,4.523950177,1.030034633,5.118157525,53,12,1:0.48:0.15,3084,18185.02025,9.578050296,86.35609522,2.16167107,4.288409156,2.554172144
9959741,01-01-2020 00:49,Pilsner,Bottles,Malleswaram,10,19.4405548,5.31770507,1.069046048,4.647388616,34,8,1:0.32:0.15,824,6637.639161,6.139452568,77.25941131,2.551455036,4.044136183,2.433376276
5142653,01-01-2020 00:49,Wheat Beer,Kegs,Electronic City,11,16.45546937,5.338878227,1.046846985,5.248063392,56,19,1:0.46:0.10,4479,9984.413002,9.443403596,87.98837842,1.407299735,1.694965639,1.58259627
196832,01-01-2020 00:50,Lager,Kegs,Malleswaram,14,23.27416416,4.939297795,1.058862006,5.03247076,48,13,1:0.43:0.14,1505,8480.785227,6.168670721,78.27157217,3.335616651,4.714783704,3.638424559
6658535,01-01-2020 00:50,Porter,Cans,Electronic City,11,19.71357257,5.090893955,1.040260061,5.901572396,27,5,1:0.41:0.26,1981,3310.431121,7.839749596,76.3709852,2.87169619,1.080608313,2.561206304
3714642,01-01-2020 00:50,IPA,Bottles,Marathahalli,16,15.97021071,4.918319801,1.042976028,5.628192274,37,15,1:0.45:0.18,2002,15272.06399,6.603367276,88.06302719,1.253688777,1.876254616,1.50582403
9525557,01-01-2020 00:50,Wheat Beer,Pints,Koramangala,14,20.09589622,4.506249809,1.040039186,5.916066209,35,9,1:0.48:0.26,3754,3712.076706,8.394733674,80.61235744,1.015134682,4.911605392,3.663708245
6000780,01-01-2020 00:50,Pilsner,Bottles,Rajajinagar,12,20.68303555,4.630523529,1.047427152,5.209129194,41,7,1:0.43:0.22,734,2903.713232,8.166949952,77.10290649,2.810061393,3.1845345,4.621014127
3824804,01-01-2020 00:51,Wheat Beer,Bottles,Rajajinagar,10,17.60654452,5.330890253,1.033566604,5.181131776,41,13,1:0.38:0.25,4168,7006.621687,7.221796852,77.39195423,3.989548171,3.052910475,4.927974886
